,ID,ACADYEAR,PERC1,MENT1,PERC2,MENT2,FAC,PROM,Echec,Pass1erSession,Distinction,PercFinal
6848,9828,2014-2015,,AA,,AA,FSDC,G1,True,False,False,45.0
6849,9829,2014-2015,59.4000015259,S,,,FSTA,G0,False,True,False,59.4000015259
6850,9829,2015-2016,66.0,S,,,FSTA,G1,False,True,False,66.0
6851,9830,2014-2015,56.5,A,61.2000007629,S,FD,G1,False,False,False,61.2000007629
6852,9830,2015-2016,49.4000015259,A,59.5,S,FD,G2,False,False,False,59.5
6853,9831,2014-2015,53.9000015259,A,62.5999984741,S,FSTA,G0,False,False,False,62.5999984741
6854,9831,2015-2016,54.7999992371,S,,,FSTA,G1,False,True,False,54.7999992371
6855,9832,2014-2015,58.2999992371,A,60.7999992371,S,FSDC,G1,False,False,False,60.7999992371
6856,9832,2015-2016,62.2999992371,S,,,FSDC,G2,False,True,False,62.2999992371
6857,9833,2014-2015,52.7000007629,A,53.7999992371,S,FSEG,G1,False,False,False,53.7999992371
6858,9833,2015-2016,49.5999984741,A,53.7000007629,S,FSEG,G2,False,False,False,53.7000007629
6859,9834,2014-2015,,AA,55.9000015259,S,FSTA,G0,False,False,False,55.9000015259
6860,9834,2015-2016,,AA,52.0,A,FSTA,G1,True,False,False,52.0
6861,9835,2014-2015,70.1999969482,D,,,FSTA,G0,False,True,True,70.1999969482
6862,9835,2015-2016,69.5,S,,,FSTA,G1,False,True,False,69.5
6863,9836,2014-2015,40.2000007629,A,45.0999984741,A,FPSE,G1,True,False,False,45.0999984741
6864,9836,2015-2016,,AA,54.0,S,FPSE,G1,False,False,False,54.0
6865,9837,2014-2015,,AA,48.7999992371,A,FSEG,G1,True,False,False,48.7999992371
6866,9838,2014-2015,50.5999984741,A,55.5,S,FSEG,G1,False,False,False,55.5
6867,9839,2014-2015,,AA,59.2000007629,S,FD,G1,False,False,False,59.2000007629
6868,9839,2015-2016,49.2999992371,A,57.5999984741,S,FD,G2,False,False,False,57.5999984741
6869,9840,2014-2015,57.0,A,60.0999984741,S,FSEG,G1,False,False,False,60.0999984741
6870,9840,2015-2016,,AA,61.2000007629,S,FSEG,G2,False,False,False,61.2000007629
6871,9841,2014-2015,,AA,,AA,FM,G1,True,False,False,48.0
6872,9842,2014-2015,,AA,56.7999992371,S,FSEG,G1,False,False,False,56.7999992371
6873,9842,2015-2016,56.2999992371,S,,,FSEG,G2,False,True,False,56.2999992371
6874,9843,2014-2015,,AA,,AA,FSTA,G0,True,False,False,44.0
6875,9844,2014-2015,45.7999992371,A,54.7000007629,S,FSTA,G0,False,False,False,54.7000007629
6876,9844,2015-2016,47.7000007629,A,51.5999984741,S,FSTA,G1,False,False,False,51.5999984741
6877,9845,2014-2015,64.0999984741,S,,,FD,G1,False,True,False,64.0999984741
6878,9845,2015-2016,,AA,62.7999992371,S,FD,G2,False,False,False,62.7999992371
6879,9846,2014-2015,67.9000015259,S,,,FSDC,G1,False,True,False,67.9000015259
6880,9846,2015-2016,,AA,69.1999969482,S,FSDC,G2,False,False,False,69.1999969482
6881,9847,2014-2015,52.7999992371,A,56.0999984741,S,FSEG,G1,False,False,False,56.0999984741
6882,9847,2015-2016,51.5999984741,A,54.7000007629,S,FSEG,G2,False,False,False,54.7000007629
6883,9849,2014-2015,63.4000015259,S,,,FSEG,G1,False,True,False,63.4000015259
6884,9849,2015-2016,61.0999984741,S,,,FSEG,G2,False,True,False,61.0999984741
6885,9850,2014-2015,59.7999992371,A,63.0,S,FSDC,G1,False,False,False,63.0
6886,9850,2015-2016,,AA,62.2000007629,S,FSDC,G2,False,False,False,62.2000007629
6887,9851,2014-2015,71.4000015259,D,,,FSTA,G0,False,True,True,71.4000015259
6888,9851,2015-2016,71.1999969482,D,,,FSTA,G1,False,True,True,71.1999969482
6889,9852,2014-2015,,AA,61.2000007629,S,FD,G1,False,False,False,61.2000007629
6890,9852,2015-2016,,AA,57.5999984741,S,FD,G2,False,False,False,57.5999984741
6891,9853,2014-2015,56.5,A,63.5,S,FSTA,G0,False,False,False,63.5
6892,9853,2015-2016,60.7999992371,A,64.9000015259,S,FSTA,G1,False,False,False,64.9000015259
6893,9854,2014-2015,52.5,A,55.5999984741,S,FSEG,G1,False,False,False,55.5999984741
6894,9854,2015-2016,52.5,A,57.9000015259,S,FSEG,G2,False,False,False,57.9000015259
6895,9855,2014-2015,41.5,A,55.0,S,FPSE,G1,False,False,False,55.0
6896,9855,2015-2016,,AA,53.7000007629,S,FPSE,G2,False,False,False,53.7000007629
6897,9856,2014-2015,54.7999992371,A,59.4000015259,S,FSEG,G1,False,False,False,59.4000015259
6898,9856,2015-2016,55.5999984741,S,,,FSEG,G2,False,True,False,55.5999984741
6899,9857,2014-2015,50.2000007629,A,55.4000015259,S,FSEG,G1,False,False,False,55.4000015259
6900,9857,2015-2016,45.0,A,56.2000007629,S,FSEG,G2,False,False,False,56.2000007629
6901,9858,2014-2015,56.7000007629,S,,,FSEG,G1,False,True,False,56.7000007629
6902,9858,2015-2016,52.2000007629,A,57.2000007629,S,FSEG,G2,False,False,False,57.2000007629
6903,9859,2014-2015,44.7000007629,A,49.0999984741,A,FSEG,G1,True,False,False,49.0999984741
6904,9859,2015-2016,52.5,A,56.7999992371,S,FSEG,G1,False,False,False,56.7999992371
6905,9860,2014-2015,53.5999984741,A,55.5,S,FD,G1,False,False,False,55.5
6906,9861,2014-2015,,AA,55.4000015259,S,FSEG,G1,False,False,False,55.4000015259
6907,9861,2015-2016,59.7000007629,S,,,FSEG,G2,False,True,False,59.7000007629
6908,9862,2014-2015,50.5,A,55.0999984741,S,FSEG,G1,False,False,False,55.0999984741
6909,9862,2015-2016,51.0,A,59.4000015259,S,FSEG,G2,False,False,False,59.4000015259
6910,9863,2014-2015,51.2000007629,A,55.5999984741,S,FD,G1,False,False,False,55.5999984741
6911,9863,2015-2016,42.4000015259,A,51.7000007629,A,FD,G2,True,False,False,51.7000007629
6912,9864,2014-2015,,AA,,A,FSEG,G1,True,False,False,47.0
6913,9865,2014-2015,58.5,S,,,FD,G1,False,True,False,58.5
6914,9865,2015-2016,57.5,S,,,FD,G2,False,True,False,57.5
6915,9866,2014-2015,53.7999992371,A,61.0,S,FSEG,G1,False,False,False,61.0
6916,9866,2015-2016,51.7000007629,A,55.4000015259,S,FSEG,G2,False,False,False,55.4000015259
6917,9867,2014-2015,,AA,59.2000007629,S,FM,G1,False,False,False,59.2000007629
6918,9867,2015-2016,,AA,,A,FM,G2,True,False,False,46.0
6919,9868,2014-2015,63.0999984741,S,,,FD,G1,False,True,False,63.0999984741
6920,9868,2015-2016,63.5,S,,,FD,G2,False,True,False,63.5
6921,9869,2014-2015,58.7999992371,S,,,FD,G1,False,True,False,58.7999992371
6922,9869,2015-2016,50.2999992371,A,57.2000007629,S,FD,G2,False,False,False,57.2000007629
6923,9870,2014-2015,67.4000015259,S,,,FSTA,G0,False,True,False,67.4000015259
6924,9870,2015-2016,,AA,,AA,FSTA,G1,True,False,False,45.0
6925,9871,2014-2015,,AA,55.9000015259,S,FPSE,G1,False,False,False,55.9000015259
6926,9871,2015-2016,48.5999984741,A,57.4000015259,S,FPSE,G2,False,False,False,57.4000015259
6927,9872,2014-2015,,AA,66.9000015259,S,FSEG,G1,False,False,False,66.9000015259
6928,9872,2015-2016,,AA,64.0,S,FSEG,G2,False,False,False,64.0
6929,9873,2014-2015,,AA,,A,FD,G1,True,False,False,47.0
6930,9874,2014-2015,53.2999992371,A,56.9000015259,S,FD,G1,False,False,False,56.9000015259
6931,9874,2015-2016,43.7999992371,A,54.0999984741,S,FD,G2,False,False,False,54.0999984741
6932,9875,2014-2015,49.9000015259,A,52.0,A,FSEG,G1,True,False,False,52.0
6933,9875,2015-2016,,AA,60.2000007629,S,FSEG,G1,False,False,False,60.2000007629
6934,9876,2014-2015,,AA,,AA,FSTA,G0,True,False,False,48.0
6935,9877,2014-2015,69.4000015259,S,,,FD,G1,False,True,False,69.4000015259
6936,9877,2015-2016,,AA,71.5,D,FD,G2,False,False,True,71.5
6937,9879,2014-2015,58.2000007629,A,64.1999969482,S,FM,G1,False,False,False,64.1999969482
6938,9879,2015-2016,58.9000015259,S,,,FM,G2,False,True,False,58.9000015259
6939,9880,2014-2015,66.9000015259,S,,,FD,G1,False,True,False,66.9000015259
6940,9880,2015-2016,66.6999969482,S,,,FD,G2,False,True,False,66.6999969482
6941,9881,2014-2015,54.2999992371,A,56.7999992371,S,FSTA,G0,False,False,False,56.7999992371
6942,9881,2015-2016,,AA,52.7999992371,A,FSTA,G1,True,False,False,52.7999992371
6943,9882,2014-2015,,AA,,AA,FSTA,G0,True,False,False,43.0
6944,9883,2014-2015,,AA,,A,FSEG,G1,True,False,False,40.0
6945,9884,2014-2015,,AA,49.0,A,FSEG,G1,True,False,False,49.0
6946,9885,2014-2015,,AA,59.0,S,FSDC,G1,False,False,False,59.0
6947,9885,2015-2016,,A,63.7999992371,S,FSDC,G2,False,False,False,63.7999992371
6948,9886,2014-2015,,AA,,A,FD,G1,True,False,False,47.0
6949,9887,2014-2015,60.0,S,,,FM,G1,False,True,False,60.0
6950,9887,2015-2016,,AA,58.9000015259,S,FM,G2,False,False,False,58.9000015259
6951,9888,2014-2015,57.0,A,58.7000007629,S,FD,G1,False,False,False,58.7000007629
6952,9889,2014-2015,,AA,,AA,FSTA,G0,True,False,False,46.0
6953,9890,2014-2015,49.0999984741,A,58.7999992371,S,FSTA,G0,False,False,False,58.7999992371
6954,9890,2015-2016,50.7000007629,A,55.0,S,FSTA,G1,False,False,False,55.0
6955,9891,2014-2015,50.5999984741,A,56.2999992371,S,FM,G1,False,False,False,56.2999992371
6956,9891,2015-2016,51.5,A,55.5,S,FM,G2,False,False,False,55.5
6957,9892,2014-2015,51.5999984741,A,55.5999984741,S,FD,G1,False,False,False,55.5999984741
6958,9892,2015-2016,51.4000015259,A,57.0999984741,S,FD,G2,False,False,False,57.0999984741
6959,9893,2014-2015,,AA,,AA,FSTA,G0,True,False,False,40.0
6960,9894,2014-2015,63.9000015259,S,,,FSDC,G1,False,True,False,63.9000015259
6961,9894,2015-2016,65.0,S,,,FSDC,G2,False,True,False,65.0
6962,9895,2014-2015,68.5999984741,S,,,FD,G1,False,True,False,68.5999984741
6963,9895,2015-2016,,AA,,NAF,FD,G2,True,False,False,43.0
6964,9896,2014-2015,,AA,63.2000007629,S,FSEG,G1,False,False,False,63.2000007629
6965,9896,2015-2016,63.0999984741,S,,,FSEG,G2,False,True,False,63.0999984741
6966,9897,2014-2015,53.2000007629,A,57.2999992371,S,FD,G1,False,False,False,57.2999992371
6967,9897,2015-2016,48.2999992371,A,54.0,S,FD,G2,False,False,False,54.0
6968,9898,2014-2015,65.1999969482,S,,,FSTA,G0,False,True,False,65.1999969482
6969,9898,2015-2016,,AA,66.4000015259,S,FSTA,G1,False,False,False,66.4000015259
6970,9899,2014-2015,49.7999992371,A,57.5999984741,S,FSEG,G1,False,False,False,57.5999984741
6971,9899,2015-2016,48.7999992371,A,55.5999984741,S,FSEG,G2,False,False,False,55.5999984741
6972,9900,2014-2015,51.4000015259,A,57.2000007629,S,FSEG,G1,False,False,False,57.2000007629
6973,9900,2015-2016,50.0,A,55.7999992371,S,FSEG,G2,False,False,False,55.7999992371
6974,9901,2014-2015,,AA,,A,FD,G1,True,False,False,47.0
6975,9902,2014-2015,44.0999984741,A,53.2000007629,S,FPSE,G1,False,False,False,53.2000007629
6976,9902,2015-2016,,AA,51.9000015259,S,FPSE,G2,False,False,False,51.9000015259
6977,9903,2014-2015,40.7000007629,A,51.2999992371,A,FSTA,G0,True,False,False,51.2999992371
6978,9904,2015-2016,,AA,58.9000015259,S,FT,G1,False,False,False,58.9000015259
6979,9905,2014-2015,,AA,60.2000007629,S,FSDC,G1,False,False,False,60.2000007629
6980,9905,2015-2016,,AA,,AA,FSDC,G2,True,False,False,45.0
6981,9906,2014-2015,54.5,A,59.5,S,FSEG,G1,False,False,False,59.5
6982,9906,2015-2016,54.7999992371,A,56.7999992371,S,FSEG,G2,False,False,False,56.7999992371
6983,9907,2014-2015,66.1999969482,S,,,FSDC,G1,False,True,False,66.1999969482
6984,9907,2015-2016,66.8000030518,S,,,FSDC,G2,False,True,False,66.8000030518
6985,9908,2014-2015,56.7999992371,A,63.0,S,FSEG,G1,False,False,False,63.0
6986,9908,2015-2016,53.0999984741,A,58.5999984741,S,FSEG,G2,False,False,False,58.5999984741
6987,9909,2014-2015,,AA,52.0,A,FM,G1,True,False,False,52.0
6988,9910,2014-2015,60.5,S,,,FSEG,G1,False,True,False,60.5
6989,9910,2015-2016,66.0999984741,S,,,FSEG,G2,False,True,False,66.0999984741
6990,9911,2014-2015,67.5999984741,S,,,FD,G1,False,True,False,67.5999984741
6991,9911,2015-2016,60.2000007629,S,,,FD,G2,False,True,False,60.2000007629
6992,9912,2014-2015,57.9000015259,A,59.5,S,FSDC,G1,False,False,False,59.5
6993,9912,2015-2016,64.4000015259,S,,,FSDC,G2,False,True,False,64.4000015259
6994,9913,2014-2015,66.6999969482,A,73.1999969482,D,FSTA,G0,False,False,True,73.1999969482
6995,9913,2015-2016,64.4000015259,S,,,FSTA,G1,False,True,False,64.4000015259
6996,9914,2014-2015,64.5,S,,,FD,G1,False,True,False,64.5
6997,9914,2015-2016,52.5,A,59.9000015259,S,FD,G2,False,False,False,59.9000015259
6998,9915,2014-2015,57.2000007629,A,62.2999992371,S,FM,G1,False,False,False,62.2999992371
6999,9915,2015-2016,59.9000015259,S,,,FM,G2,False,True,False,59.9000015259
7000,9916,2014-2015,66.4000015259,S,,,FM,G1,False,True,False,66.4000015259
7001,9916,2015-2016,66.1999969482,S,,,FM,G2,False,True,False,66.1999969482
7002,9917,2014-2015,,AA,64.0,S,FSDC,G1,False,False,False,64.0
7003,9917,2015-2016,66.5,S,,,FSDC,G2,False,True,False,66.5
7004,9918,2014-2015,63.0999984741,S,,,FD,G1,False,True,False,63.0999984741
7005,9918,2015-2016,58.5,S,,,FD,G2,False,True,False,58.5
7006,9919,2014-2015,,AA,56.7000007629,S,FSDC,G1,False,False,False,56.7000007629
7007,9919,2015-2016,,A,,A,FSDC,G2,True,False,False,40.0
7008,9920,2014-2015,64.8000030518,S,,,FSTA,G0,False,True,False,64.8000030518
7009,9920,2015-2016,53.2999992371,A,59.2000007629,S,FSTA,G1,False,False,False,59.2000007629
7010,9921,2014-2015,,AA,,AA,FSTA,G0,True,False,False,48.0
7011,9922,2014-2015,56.2000007629,A,60.4000015259,S,FSDC,G1,False,False,False,60.4000015259
7012,9922,2015-2016,61.7000007629,S,,,FSDC,G2,False,True,False,61.7000007629
7013,9923,2014-2015,49.9000015259,A,55.5,S,FD,G1,False,False,False,55.5
7014,9923,2015-2016,52.7999992371,A,56.5,S,FD,G2,False,False,False,56.5
7015,9924,2014-2015,50.9000015259,A,57.4000015259,S,FSTA,G0,False,False,False,57.4000015259
7016,9924,2015-2016,,AA,56.2000007629,S,FSTA,G1,False,False,False,56.2000007629
7017,9925,2014-2015,62.7999992371,S,,,FD,G1,False,True,False,62.7999992371
7018,9925,2015-2016,56.5999984741,S,,,FD,G2,False,True,False,56.5999984741
7019,9927,2014-2015,,AA,,A,FSEG,G1,True,False,False,41.0
7020,9928,2014-2015,51.5,A,56.0999984741,S,FSTA,G0,False,False,False,56.0999984741
7021,9928,2015-2016,,AA,,AA,FSTA,G1,True,False,False,41.0
7022,9929,2014-2015,55.7999992371,A,59.5999984741,S,FSEG,G1,False,False,False,59.5999984741
7023,9929,2015-2016,49.7999992371,A,60.0999984741,S,FSEG,G2,False,False,False,60.0999984741
7024,9930,2014-2015,67.0,S,,,FSTA,G0,False,True,False,67.0
7025,9930,2015-2016,66.4000015259,S,,,FSTA,G1,False,True,False,66.4000015259
7026,9931,2014-2015,,AA,57.5,S,FSEG,G1,False,False,False,57.5
7027,9931,2015-2016,60.2999992371,S,,,FSEG,G2,False,True,False,60.2999992371
7028,9932,2014-2015,55.5999984741,A,63.0,S,FD,G1,False,False,False,63.0
7029,9932,2015-2016,48.7999992371,A,57.4000015259,S,FD,G2,False,False,False,57.4000015259
7030,9933,2014-2015,,AA,,A,FD,G1,True,False,False,43.0
7031,9934,2014-2015,,AA,60.5999984741,S,FSEG,G1,False,False,False,60.5999984741
7032,9935,2014-2015,,AA,45.4000015259,A,FSEG,G1,True,False,False,45.4000015259
7033,9936,2014-2015,64.3000030518,S,,,FSTA,G0,False,True,False,64.3000030518
7034,9936,2015-2016,70.1999969482,D,,,FSTA,G1,False,True,True,70.1999969482
7035,9937,2014-2015,,AA,55.4000015259,S,FD,G1,False,False,False,55.4000015259
7036,9937,2015-2016,,AA,,NAF,FD,G2,True,False,False,40.0
7037,9938,2014-2015,,AA,,AA,FSTA,G0,True,False,False,45.0
7038,9939,2014-2015,56.9000015259,S,,,FSEG,G1,False,True,False,56.9000015259
7039,9939,2015-2016,53.2999992371,A,57.5,S,FSEG,G2,False,False,False,57.5
7040,9940,2014-2015,67.8000030518,S,,,FD,G1,False,True,False,67.8000030518
7041,9940,2015-2016,57.4000015259,S,,,FD,G2,False,True,False,57.4000015259
7042,9941,2014-2015,,AA,55.2999992371,S,FD,G1,False,False,False,55.2999992371
7043,9941,2015-2016,,AA,,NAF,FD,G2,True,False,False,43.0
7044,9942,2014-2015,56.5999984741,A,62.5,S,FM,G1,False,False,False,62.5
7045,9942,2015-2016,59.2000007629,S,,,FM,G2,False,True,False,59.2000007629
7046,9943,2014-2015,,AA,55.0999984741,S,FSEG,G1,False,False,False,55.0999984741
7047,9943,2015-2016,47.2000007629,A,57.7000007629,S,FSEG,G2,False,False,False,57.7000007629
7048,9944,2014-2015,56.9000015259,A,59.0,S,FD,G1,False,False,False,59.0
7049,9944,2015-2016,52.4000015259,A,57.0999984741,S,FD,G2,False,False,False,57.0999984741
7050,9945,2014-2015,,AA,,AA,FSTA,G0,True,False,False,48.0
7051,9946,2014-2015,,AA,56.9000015259,S,FSEG,G1,False,False,False,56.9000015259
7052,9946,2015-2016,55.2999992371,A,61.9000015259,S,FSEG,G2,False,False,False,61.9000015259
7053,9947,2014-2015,71.8000030518,D,,,FPSE,G1,False,True,True,71.8000030518
7054,9947,2015-2016,,AA,66.8000030518,S,FPSE,G2,False,False,False,66.8000030518
7055,9948,2014-2015,51.5999984741,A,61.9000015259,S,FSTA,G0,False,False,False,61.9000015259
7056,9948,2015-2016,52.9000015259,A,56.7999992371,S,FSTA,G1,False,False,False,56.7999992371
7057,9949,2014-2015,,AA,,AA,FSTA,G0,True,False,False,42.0
7058,9950,2014-2015,54.4000015259,A,61.2000007629,S,FM,G1,False,False,False,61.2000007629
7059,9950,2015-2016,69.0,S,,,FSDC,G2,False,True,False,69.0
7060,9951,2014-2015,,AA,58.2999992371,A,FSTA,G0,True,False,False,58.2999992371
7061,9951,2015-2016,,AA,,A,FSTA,G0,True,False,False,47.0
7062,9952,2014-2015,58.7999992371,S,,,FSEG,G1,False,True,False,58.7999992371
7063,9952,2015-2016,56.2999992371,S,,,FSEG,G2,False,True,False,56.2999992371
7064,9953,2014-2015,,AA,57.7000007629,S,FSDC,G1,False,False,False,57.7000007629
7065,9953,2015-2016,,AA,62.2999992371,S,FSDC,G2,False,False,False,62.2999992371
7066,9954,2014-2015,46.7999992371,A,52.5,S,FSEG,G1,False,False,False,52.5
7067,9954,2015-2016,,AA,55.5,S,FSEG,G2,False,False,False,55.5
7068,9955,2014-2015,,AA,61.0,S,FSEG,G1,False,False,False,61.0
7069,9955,2015-2016,56.9000015259,S,,,FSEG,G2,False,True,False,56.9000015259
7070,9956,2014-2015,,AA,54.2000007629,S,FPSE,G1,False,False,False,54.2000007629
7071,9956,2015-2016,,AA,52.9000015259,S,FPSE,G2,False,False,False,52.9000015259
7072,9957,2014-2015,45.7000007629,A,59.0999984741,S,FSTA,G0,False,False,False,59.0999984741
7073,9957,2015-2016,52.5999984741,A,53.9000015259,S,FSTA,G1,False,False,False,53.9000015259
7074,9958,2014-2015,69.6999969482,S,,,FSTA,G0,False,True,False,69.6999969482
7075,9958,2015-2016,73.6999969482,D,,,FSTA,G1,False,True,True,73.6999969482
7076,9959,2014-2015,66.3000030518,S,,,FSTA,G0,False,True,False,66.3000030518
7077,9960,2014-2015,63.2999992371,S,,,FD,G1,False,True,False,63.2999992371
7078,9960,2015-2016,61.4000015259,S,,,FD,G2,False,True,False,61.4000015259
7079,9961,2014-2015,50.4000015259,A,56.0999984741,S,FSTA,G0,False,False,False,56.0999984741
7080,9961,2015-2016,,AA,55.7000007629,S,FSTA,G1,False,False,False,55.7000007629
7081,9962,2014-2015,53.5999984741,A,57.5,S,FSEG,G1,False,False,False,57.5
7082,9962,2015-2016,50.0,A,54.9000015259,S,FSEG,G2,False,False,False,54.9000015259
7083,9963,2014-2015,50.7000007629,A,56.2000007629,S,FSTA,G0,False,False,False,56.2000007629
7084,9963,2015-2016,48.0,A,55.4000015259,S,FSTA,G1,False,False,False,55.4000015259
7085,9964,2014-2015,,AA,57.2000007629,S,FSDC,G1,False,False,False,57.2000007629
7086,9964,2015-2016,,A,60.5,S,FSDC,G2,False,False,False,60.5
7087,9965,2014-2015,,AA,,AA,FM,G1,True,False,False,47.0
7088,9966,2014-2015,57.0,S,,,FSEG,G1,False,True,False,57.0
7089,9966,2015-2016,51.9000015259,A,63.7999992371,S,FSEG,G2,False,False,False,63.7999992371
7090,9968,2014-2015,61.2000007629,S,,,FD,G1,False,True,False,61.2000007629
7091,9968,2015-2016,58.2999992371,S,,,FD,G2,False,True,False,58.2999992371
7092,9969,2014-2015,65.9000015259,S,,,FPSE,G1,False,True,False,65.9000015259
7093,9969,2015-2016,60.2999992371,S,,,FPSE,G2,False,True,False,60.2999992371
7094,9970,2014-2015,48.0,A,54.4000015259,S,FD,G1,False,False,False,54.4000015259
7095,9971,2014-2015,54.2999992371,A,57.0999984741,S,FSEG,G1,False,False,False,57.0999984741
7096,9971,2015-2016,50.2999992371,A,55.2999992371,S,FSEG,G2,False,False,False,55.2999992371
7097,9972,2014-2015,52.2000007629,A,56.9000015259,S,FPSE,G1,False,False,False,56.9000015259
7098,9972,2015-2016,52.2999992371,A,55.9000015259,S,FPSE,G2,False,False,False,55.9000015259
7099,9973,2014-2015,,AA,43.4000015259,A,FSTA,G0,True,False,False,43.4000015259
7100,9973,2015-2016,,A,64.3000030518,S,FSDC,G1,False,False,False,64.3000030518
7101,9974,2014-2015,44.7000007629,A,,AA,FSTA,G0,True,False,False,40.0
7102,9975,2014-2015,,AA,,AA,FM,G1,True,False,False,48.0
7103,9976,2014-2015,58.2000007629,S,,,FD,G1,False,True,False,58.2000007629
7104,9976,2015-2016,56.0999984741,S,,,FD,G2,False,True,False,56.0999984741
7105,9977,2014-2015,,AA,,A,FSEG,G1,True,False,False,44.0
7106,9978,2014-2015,57.5999984741,A,62.7000007629,S,FM,G1,False,False,False,62.7000007629
7107,9978,2015-2016,62.7000007629,S,,,FM,G2,False,True,False,62.7000007629
7108,9979,2014-2015,,AA,58.7999992371,S,FSDC,G1,False,False,False,58.7999992371
7109,9979,2015-2016,,AA,60.0,S,FSDC,G2,False,False,False,60.0
7110,9980,2014-2015,68.5,S,,,FSDC,G1,False,True,False,68.5
7111,9980,2015-2016,,AA,67.9000015259,S,FSDC,G2,False,False,False,67.9000015259
7112,9981,2014-2015,62.0,S,,,FD,G1,False,True,False,62.0
7113,9981,2015-2016,47.7000007629,A,57.0999984741,S,FD,G2,False,False,False,57.0999984741
7114,9982,2014-2015,55.9000015259,S,,,FSEG,G1,False,True,False,55.9000015259
7115,9982,2015-2016,,AA,56.9000015259,S,FSEG,G2,False,False,False,56.9000015259
7116,9983,2014-2015,,AA,,AA,FM,G1,True,False,False,40.0
7117,9984,2014-2015,,AA,62.5999984741,S,FD,G1,False,False,False,62.5999984741
7118,9984,2015-2016,59.0999984741,A,61.5,S,FD,G2,False,False,False,61.5
7119,9985,2014-2015,55.5999984741,A,60.4000015259,S,FD,G1,False,False,False,60.4000015259
7120,9985,2015-2016,53.2999992371,A,58.4000015259,S,FD,G2,False,False,False,58.4000015259
7121,9986,2014-2015,,AA,,AA,FSTA,G0,True,False,False,41.0
7122,9987,2014-2015,70.4000015259,D,,,FSTA,G0,False,True,True,70.4000015259
7123,9987,2015-2016,65.8000030518,S,,,FSTA,G1,False,True,False,65.8000030518
7124,9988,2014-2015,,AA,55.7000007629,S,FSEG,G1,False,False,False,55.7000007629
7125,9988,2015-2016,,AA,56.2999992371,S,FSEG,G2,False,False,False,56.2999992371
7126,9990,2014-2015,,AA,58.7999992371,S,FSDC,G1,False,False,False,58.7999992371
7127,9990,2015-2016,,A,57.5,S,FSDC,G2,False,False,False,57.5
7128,9991,2014-2015,58.5,A,60.4000015259,S,FD,G1,False,False,False,60.4000015259
7129,9991,2015-2016,51.2999992371,A,55.2000007629,S,FD,G2,False,False,False,55.2000007629
7130,9992,2014-2015,49.7999992371,A,54.4000015259,S,FSEG,G1,False,False,False,54.4000015259
7131,9992,2015-2016,47.5999984741,A,55.2999992371,S,FSEG,G2,False,False,False,55.2999992371
7132,9993,2014-2015,,AA,52.7000007629,A,FM,G1,True,False,False,52.7000007629
7133,9994,2014-2015,64.6999969482,S,,,FD,G1,False,True,False,64.6999969482
7134,9994,2015-2016,60.5,S,,,FD,G2,False,True,False,60.5
7135,9995,2014-2015,65.1999969482,S,,,FD,G1,False,True,False,65.1999969482
7136,9996,2014-2015,,AA,60.2999992371,S,FSDC,G1,False,False,False,60.2999992371
7137,9996,2015-2016,,A,61.9000015259,S,FSDC,G2,False,False,False,61.9000015259
7138,9997,2014-2015,,AA,,A,FSEG,G1,True,False,False,44.0
7139,9998,2014-2015,,AA,65.1999969482,S,FM,G1,False,False,False,65.1999969482
7140,9998,2015-2016,64.6999969482,S,,,FM,G2,False,True,False,64.6999969482
7141,9999,2014-2015,48.4000015259,A,53.2999992371,S,FD,G1,False,False,False,53.2999992371
7142,9999,2015-2016,42.0999984741,A,51.7000007629,A,FD,G2,True,False,False,51.7000007629
7143,10000,2014-2015,48.7000007629,A,57.7000007629,S,FSTA,G0,False,False,False,57.7000007629
7144,10000,2015-2016,63.0999984741,S,,,FSTA,G1,False,True,False,63.0999984741
7145,10001,2014-2015,63.0999984741,S,,,FM,G1,False,True,False,63.0999984741
7146,10001,2015-2016,57.7999992371,A,61.0,S,FM,G2,False,False,False,61.0
7147,10002,2014-2015,58.4000015259,A,63.2000007629,S,FSTA,G0,False,False,False,63.2000007629
7148,10002,2015-2016,58.7000007629,A,60.7000007629,S,FSTA,G1,False,False,False,60.7000007629
7149,10003,2014-2015,,AA,56.5999984741,S,FD,G1,False,False,False,56.5999984741
7150,10003,2015-2016,,AA,,NAF,FD,G2,True,False,False,43.0
7151,10004,2014-2015,44.4000015259,A,55.5,S,FD,G1,False,False,False,55.5
7152,10004,2015-2016,,AA,49.2999992371,A,FD,G2,True,False,False,49.2999992371
7153,10005,2014-2015,,AA,57.0999984741,S,FSEG,G1,False,False,False,57.0999984741
7154,10006,2014-2015,61.7000007629,S,,,FSEG,G1,False,True,False,61.7000007629
7155,10006,2015-2016,60.0,S,,,FSEG,G2,False,True,False,60.0
7156,10007,2014-2015,,AA,58.7999992371,S,FSEG,G1,False,False,False,58.7999992371
7157,10007,2015-2016,50.2000007629,A,54.7000007629,S,FSEG,G2,False,False,False,54.7000007629
7158,10008,2014-2015,58.2000007629,A,61.5999984741,S,FM,G1,False,False,False,61.5999984741
7159,10008,2015-2016,60.2999992371,S,,,FM,G2,False,True,False,60.2999992371
7160,10009,2014-2015,59.2999992371,S,,,FM,G1,False,True,False,59.2999992371
7161,10009,2015-2016,57.4000015259,S,,,FM,G2,False,True,False,57.4000015259
