,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
3754,4722,catholique,itig,elec indust,FSEG,NORD-KIVU,H,55.0,26,56.3500003815,G,G,2.0,G
3759,7093,catholique,itig,elec,FSEG,NORD-KIVU,H,56.0,25,59.7666664123,G,G,3.0,G
3810,8317,privé,tupendane,bio-chimie,FSEG,NORD-KIVU,H,63.0,24,57.2749996185,G,F,4.0,F
3821,12078,publique,tupendane,bio-chimie,FSEG,NORD-KIVU,H,54.0,23,47.0,G,A,1.0,G
3824,11442,privé,bimenya,sociale,FSEG,NORD-KIVU,F,60.0,21,52.9000015259,G,G,1.0,G
3828,3747,catholique,saint paul,math-physique,FSEG,SUD-KIVU,H,53.0,27,61.7999992371,G,G,1.0,G
3832,7065,catholique,saint paul,bio-chimie,FSEG,SUD-KIVU,H,61.0,25,53.9333343506,G,E,3.0,G
3833,7275,catholique,saint paul,math-physique,FSEG,SUD-KIVU,H,50.0,24,60.6000010173,G,G,3.0,C
3845,9838,catholique,saint paul,math-physique,FSEG,SUD-KIVU,H,52.0,24,55.5,G,G,1.0,G
3851,7771,privé,de bunia,commmerciale et adm,FSEG,ORIENTALE,F,54.0,28,61.7000007629,G,G,1.0,A
3852,12113,privé,de bunia,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,21,60.9000015259,G,G,1.0,G
3861,6166,protestant,bulera,pedagogie,FSEG,NORD-KIVU,F,50.0,28,40.0,G,A,1.0,G
3862,6265,protestant,bulera,pedagogie,FSEG,NORD-KIVU,F,50.0,27,62.0,G,G,3.0,A
3872,8449,protestant,bulera,pedagogie,FSEG,NORD-KIVU,F,69.0,22,66.0333328247,G,G,3.0,A
3888,5177,publique,fadhili,pedagogie,FSEG,SUD-KIVU,H,56.0,30,63.2000007629,G,G,1.0,A
3893,8612,publique,fadhili,pedagogie,FSEG,SUD-KIVU,H,53.0,28,42.0,G,A,1.0,G
3896,8948,publique,fadhili,pedagogie,FSEG,SUD-KIVU,H,59.0,21,61.633333842,G,G,3.0,A
3898,9543,publique,fadhili,pedagogie,FSEG,SUD-KIVU,H,58.0,24,57.3333333333,G,G,3.0,G
3901,10852,publique,fadhili,pedagogie,FSEG,SUD-KIVU,H,70.0,24,56.2000007629,G,G,1.0,G
3907,356,inconnu,esise/gisenyi,economie,FSEG,inconnu,H,60.0,39,59.9000015259,G,G,1.0,G
3910,827,inconnu,auto,commmerciale et adm,FSEG,NORD-KIVU,H,60.0,55,40.0,G,A,1.0,G
3917,2958,inconnu,groupe scol. ndbc de byumba,sociale,FSEG,inconnu,F,56.8765221107,52,61.5999984741,G,G,1.0,A
3921,3251,inconnu,LYCEE MWANDU,bio-chimie,FSEG,NORD-KIVU,H,54.0,30,63.6000010173,G,G,3.0,E
3926,3634,inconnu,rutoboko,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,31,56.5,G,G,2.0,G
3932,3669,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,29,63.2999992371,G,G,1.0,A
3934,3718,inconnu,kashali,latin philo,FSEG,SUD-KIVU,H,63.0,29,56.7999992371,G,G,1.0,A
3946,4140,inconnu,kasika,pedagogie,FSEG,NORD-KIVU,F,55.0,28,56.2000007629,G,E,3.0,G
3948,4177,inconnu,ujasiri,pedagogie,FSEG,NORD-KIVU,F,51.0,27,65.8000030518,G,G,1.0,G
3950,4225,inconnu,nidunga,pedagogie,FSEG,SUD-KIVU,H,51.0,28,49.6499996185,G,D,2.0,G
3951,4231,inconnu,l mapema,pedagogie,FSEG,NORD-KIVU,H,59.0,27,63.5,G,G,1.0,G
3952,4236,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,27,54.4000015259,G,A,1.0,G
3955,4255,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,28,60.5999984741,G,G,1.0,G
3957,4358,inconnu,l mapendo,pedagogie,FSEG,NORD-KIVU,F,60.0,26,57.4000015259,G,G,1.0,G
3959,4364,inconnu,l mapema,pedagogie,FSEG,NORD-KIVU,F,59.0,26,59.7000007629,G,G,1.0,G
3964,4450,inconnu,rutoboko,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,32,59.0999984741,G,G,1.0,G
3965,4508,inconnu,mikeno isl,sociale,FSEG,NORD-KIVU,H,53.0,27,62.7999992371,G,G,1.0,A
3966,4553,inconnu,hodari,sociale,FSEG,NORD-KIVU,H,52.0,26,60.7999992371,G,G,2.0,G
3967,4554,inconnu,kirumba,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,29,63.2000007629,G,G,1.0,G
3968,4561,inconnu,lumiere,pedagogie,FSEG,SUD-KIVU,F,62.0,27,62.0,G,G,1.0,G
3969,4562,inconnu,katana,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,32,61.0999984741,G,G,1.0,G
4011,5028,inconnu,auto,pedagogie,FSEG,SUD-KIVU,F,50.0,28,53.1666666666,G,E,3.0,G
4028,5671,inconnu,auto,pedagogie,FSEG,SUD-KIVU,F,60.0,28,55.25,G,G,2.0,G
4036,6074,inconnu,malende,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,34,59.7000007629,G,G,1.0,A
4037,6157,inconnu,umoja fs,bio-chimie,FSEG,inconnu,H,60.0,25,59.6999988556,G,G,2.0,G
4039,6219,inconnu,ujasiri,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,27,60.3999996185,G,G,2.0,G
4040,6223,inconnu,gs de la salle,latin philo,FSEG,BAS CONGO,H,51.0,27,61.1500015259,G,G,2.0,G
4043,6273,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,24,62.2000007629,G,G,2.0,G
4044,6297,inconnu,bagira,pedagogie,FSEG,SUD-KIVU,H,55.0,29,43.0,G,A,1.0,G
4048,6373,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,27,57.2000007629,G,G,1.0,G
4049,6380,inconnu,uaminifu,commmerciale et adm,FSEG,NORD-KIVU,H,63.0,29,62.3499984741,G,G,2.0,G
4051,6412,inconnu,LWANGA,pedagogie,FSEG,SUD-KIVU,H,66.0,24,64.0666656494,G,G,3.0,G
4052,6427,inconnu,mulo,pedagogie,FSEG,KINSHASA,H,59.0,27,70.5999984741,A,G,1.0,A
4055,6487,inconnu,auto,pedagogie,FSEG,NORD-KIVU,H,68.0,25,53.2999992371,G,D,2.0,G
4058,6546,inconnu,mgr byaghene,commmerciale et adm,FSEG,SUD-KIVU,F,52.0,27,59.066666921,G,G,3.0,E
4063,6599,inconnu,gs tumba,latin philo,FSEG,KINSHASA,H,70.0,25,51.9500007629,G,D,2.0,G
4064,6601,inconnu,mapera,pedagogie,FSEG,NORD-KIVU,H,61.0,26,51.9333343506,G,E,3.0,G
4067,6612,inconnu,MWENGA,bio-chimie,FSEG,NORD-KIVU,F,66.0,25,58.4500007629,G,G,2.0,G
4071,6640,inconnu,LWANGA,bio-chimie,FSEG,SUD-KIVU,F,57.0,24,59.6666666666,G,G,3.0,C
4073,6678,inconnu,kamole,sociale,FSEG,SUD-KIVU,H,64.0,27,42.5,G,A,2.0,G
4085,6829,inconnu,utaniadun,pedagogie,FSEG,NORD-KIVU,F,53.0,32,57.8500003815,G,G,2.0,G
4086,6839,inconnu,lumiere,bio-chimie,FSEG,SUD-KIVU,H,50.0,29,60.4000015259,G,G,1.0,G
4099,7006,inconnu,musanga,nutr,FSEG,NORD-KIVU,F,50.0,24,58.0,G,G,2.0,G
4106,7053,inconnu,auto,pedagogie,FSEG,SUD-KIVU,H,51.0,28,47.0,G,A,1.0,G
4107,7055,inconnu,lumiere,pedagogie,FSEG,SUD-KIVU,H,65.0,25,54.8000005086,G,E,3.0,G
4108,7062,inconnu,mikeno isl,sociale,FSEG,NORD-KIVU,F,51.0,28,58.0999984741,G,G,1.0,G
4109,7082,inconnu,kifungo,math-physique,FSEG,KATANGA,H,51.0,26,51.2999992371,G,D,2.0,G
4110,7105,inconnu,GRACIA,pedagogie,FSEG,SUD-KIVU,F,59.0,24,51.0666656494,G,E,3.0,G
4111,7108,inconnu,bikuka,pedagogie,FSEG,NORD-KIVU,H,68.0,25,54.9666659037,G,E,3.0,G
4112,7112,inconnu,maadibisho,bio-chimie,FSEG,NORD-KIVU,H,60.0,26,57.433333079,G,G,3.0,G
4114,7146,inconnu,mayele,math-physique,FSEG,ORIENTALE,H,63.0,25,61.2666664124,G,G,3.0,C
4115,7168,inconnu,maadibisho,bio-chimie,FSEG,NORD-KIVU,H,52.0,26,55.2999992371,G,E,3.0,G
4116,7196,inconnu,luvango,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,30,57.4000002543,G,G,3.0,G
4117,7200,inconnu,lumiere,commmerciale et adm,FSEG,SUD-KIVU,H,52.0,25,63.5,G,G,1.0,G
4118,7222,inconnu,MWANDU,bio-chimie,FSEG,NORD-KIVU,H,63.0,24,59.9000015259,G,E,3.0,C
4119,7223,inconnu,loyola,commmerciale et adm,FSEG,NORD-KIVU,H,73.0,24,63.8249998093,G,G,4.0,A
4120,7268,inconnu,i katwa,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,25,60.5,G,G,3.0,C
4121,7271,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,36,46.0,G,A,1.0,G
4125,7311,inconnu,essi nyamirambo,math-physique,FSEG,inconnu,F,56.8765221107,26,61.5333328247,G,G,3.0,C
4141,7501,inconnu,mgr moke,commmerciale et adm,FSEG,KINSHASA,F,63.0,25,58.5999984741,G,G,1.0,G
4142,7502,inconnu,g.s lemba,latin philo,FSEG,KINSHASA,F,54.0,29,47.0,G,A,1.0,G
4145,7519,inconnu,rwabika,bio-chimie,FSEG,NORD-KIVU,H,60.0,29,58.0,G,G,3.0,G
4154,7606,inconnu,meso,pedagogie,FSEG,NORD-KIVU,H,52.0,28,55.9000002543,G,E,3.0,G
4163,7701,inconnu,itm kizito,math-physique,FSEG,ORIENTALE,H,64.0,39,61.6499996185,G,G,4.0,A
4164,7705,inconnu,edap isp bkv,commmerciale et adm,FSEG,SUD-KIVU,F,59.0,25,42.0,G,A,1.0,G
4171,7790,inconnu,itc ngaliema,commmerciale et adm,FSEG,KINSHASA,F,55.0,30,60.7000007629,G,G,1.0,G
4189,8120,inconnu,itve,vétérinaire,FSEG,KASAI ORIENTAL,H,50.0,28,57.4000002543,G,G,3.0,G
4199,8239,inconnu,LWANGA,sociale,FSEG,SUD-KIVU,H,50.0,25,57.133333842,G,E,3.0,G
4200,8246,inconnu,BWANGA,pedagogie,FSEG,NORD-KIVU,F,64.0,24,50.5999984741,G,A,1.0,G
4207,8311,inconnu,lumiere,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,24,54.799999237,G,E,3.0,G
4208,8313,inconnu,i katwa,pedagogie,FSEG,NORD-KIVU,F,51.0,27,57.299999237,G,G,3.0,G
4209,8327,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,24,55.0999984741,G,G,2.0,G
4211,8365,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,F,59.0,22,72.4750003815,A,G,4.0,A
4215,8398,inconnu,idambo,math-physique,FSEG,SUD-KIVU,H,53.0,29,57.6666666667,G,G,3.0,G
4216,8407,inconnu,BWANGA,pedagogie,FSEG,NORD-KIVU,H,63.0,25,45.0,G,A,1.0,G
4217,8414,inconnu,gs 8 mars,pedagogie,FSEG,SUD-KIVU,H,57.0,26,57.066666921,G,G,3.0,G
4221,8441,inconnu,gs 8 mars,pedagogie,FSEG,NORD-KIVU,F,57.0,28,51.1999994914,G,E,3.0,G
4223,8456,inconnu,rutoboko,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,24,56.4666671753,G,E,3.0,G
4231,8525,inconnu,enano,latin philo,FSEG,MANIEMA,H,54.0,46,58.6999994914,G,G,3.0,G
4236,8574,inconnu,Mbaga,sociale,FSEG,NORD-KIVU,H,64.0,26,60.0333328247,G,G,3.0,G
4259,8674,inconnu,53,sociale,FSEG,NORD-KIVU,F,56.8765221107,24,48.4000015259,G,A,1.0,G
4267,8723,inconnu,kamole,pedagogie,FSEG,SUD-KIVU,H,66.0,22,58.1666666667,G,G,3.0,G
4268,8728,inconnu,base,bio-chimie,FSEG,ORIENTALE,F,50.0,27,60.25,G,G,2.0,D
4269,8739,inconnu,alliance ouest africaine,commmerciale et adm,FSEG,KINSHASA,H,61.0,28,41.0,G,A,1.0,G
4278,8813,inconnu,de beni,pedagogie,FSEG,NORD-KIVU,F,50.0,30,60.5999984741,G,G,1.0,G
4279,8817,inconnu,Rwaraga,pedagogie,FSEG,NORD-KIVU,H,54.0,26,59.9000015259,G,G,1.0,A
4280,8825,inconnu,okapi,latin philo,FSEG,KINSHASA,F,59.0,24,49.0,G,A,1.0,G
4288,8913,inconnu,baraka,pedagogie,FSEG,SUD-KIVU,H,54.0,23,56.1999994914,G,G,3.0,G
4289,8914,inconnu,lowa,pedagogie,FSEG,NORD-KIVU,H,52.0,29,53.2999992371,G,G,1.0,G
4297,8950,inconnu,kamanyola,pedagogie,FSEG,SUD-KIVU,H,69.0,22,57.4666671753,G,G,3.0,G
4302,8980,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,24,58.566666921,G,G,3.0,E
4309,9059,inconnu,i katwa,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,23,58.0333328247,G,G,3.0,G
4320,9134,inconnu,petits génies,bio-chimie,FSEG,NORD-KIVU,H,62.0,21,57.8000011444,G,G,2.0,A
4325,9153,inconnu,révérend samba,commmerciale et adm,FSEG,KINSHASA,H,55.0,25,40.0,G,A,1.0,G
4332,9197,inconnu,luka,sociale,FSEG,NORD-KIVU,H,56.0,23,45.0,G,A,1.0,G
4333,9200,inconnu,babwise,secretariat,FSEG,NORD-KIVU,F,51.0,24,43.75,G,A,2.0,G
4336,9216,inconnu,fatima,sociale,FSEG,NORD-KIVU,F,57.0,22,47.8500003815,G,D,2.0,G
4341,9229,inconnu,kiribunye,sociale,FSEG,NORD-KIVU,F,54.0,25,51.4500007629,G,D,2.0,G
4344,9243,inconnu,gs la promise,pedagogie,FSEG,NORD-KIVU,H,50.0,24,47.0,G,A,1.0,G
4360,9353,inconnu,mgr guido maria conforti,commmerciale et adm,FSEG,SUD-KIVU,H,61.0,23,51.066666921,G,E,3.0,G
4374,9432,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,28,51.4000002543,G,C,3.0,G
4377,9443,inconnu,congolaise de bujumbura,commmerciale et adm,FSEG,SUD-KIVU,F,50.0,24,42.0,G,A,1.0,G
4384,9497,inconnu,wema,pedagogie,FSEG,NORD-KIVU,H,71.0,23,63.6333325704,G,G,3.0,A
4393,9538,inconnu,tuendelee,pedagogie,FSEG,SUD-KIVU,H,59.0,24,48.2000007629,G,A,1.0,G
4397,9584,inconnu,mulo,pedagogie,FSEG,NORD-KIVU,F,60.0,22,59.0,G,G,3.0,E
4398,9585,inconnu,ahenée de butembo,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,25,57.2666676839,G,G,3.0,G
4399,9589,inconnu,maadibisho,bio-chimie,FSEG,NORD-KIVU,H,60.0,24,58.5333340963,G,G,3.0,G
4401,9622,inconnu,maadibisho,pedagogie,FSEG,NORD-KIVU,F,59.0,23,54.8999996185,G,G,2.0,G
4402,9636,inconnu,la félicité,pedagogie,FSEG,NORD-KIVU,F,52.0,24,52.25,G,D,2.0,G
4404,9650,inconnu,bonsomi,commerciale informatique,FSEG,NORD-KIVU,F,57.0,22,56.866666158,G,G,3.0,G
4405,9651,inconnu,nzamiboko,commmerciale et adm,FSEG,BANDUNDU,H,53.0,26,51.433333079,G,E,3.0,G
4411,9744,inconnu,edap isp bkv,commmerciale et adm,FSEG,SUD-KIVU,H,53.0,25,62.8500003815,G,G,2.0,G
4412,9745,inconnu,magherya,pedagogie,FSEG,NORD-KIVU,H,52.0,32,54.6000003815,G,G,2.0,G
4415,9786,inconnu,saint raphael,commmerciale et adm,FSEG,KINSHASA,F,68.0,25,61.3000005086,G,G,3.0,C
4416,9788,inconnu,notre dame de la jeunesse,commmerciale et adm,FSEG,KASAI ORIENTAL,H,52.0,32,44.0,G,A,1.0,G
4425,9862,inconnu,kabale,sociale,FSEG,NORD-KIVU,H,52.0,24,57.25,G,G,2.0,G
4426,9884,inconnu,jikaze,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,24,49.0,G,A,1.0,G
4446,10038,inconnu,sainte famille,commmerciale et adm,FSEG,KINSHASA,F,57.0,24,46.0999984741,G,A,1.0,G
4447,10040,inconnu,msaada,commmerciale et adm,FSEG,SUD-KIVU,H,63.0,20,59.5499992371,G,G,2.0,A
4449,10057,inconnu,rijumba,pedagogie,FSEG,NORD-KIVU,H,63.0,25,56.5,G,G,2.0,G
4453,10081,inconnu,la releve,pedagogie,FSEG,NORD-KIVU,H,57.0,25,60.3500003815,G,G,2.0,D
4461,10130,inconnu,kausa,pedagogie,FSEG,NORD-KIVU,F,55.0,22,46.0,G,A,1.0,G
4470,10204,inconnu,ibanga 2,pedagogie,FSEG,NORD-KIVU,H,57.0,31,36.0999984741,G,A,1.0,G
4471,10209,inconnu,la releve,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,22,60.2999992371,G,G,2.0,D
4475,10235,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,22,50.7999992371,G,D,2.0,G
4484,10280,inconnu,complexe scolaire mulezi,sociale,FSEG,NORD-KIVU,H,52.0,21,49.2000007629,G,A,1.0,G
4488,10306,inconnu,ifendula,pedagogie,FSEG,SUD-KIVU,H,55.0,21,59.1000003815,G,G,2.0,G
4492,10320,inconnu,nduba,pedagogie,FSEG,NORD-KIVU,H,69.0,26,61.8999996185,G,G,2.0,D
4504,10405,inconnu,auzi,commmerciale et adm,FSEG,ORIENTALE,H,52.0,27,55.3500003815,G,D,2.0,G
4508,10429,inconnu,gs la promise,pedagogie,FSEG,NORD-KIVU,F,50.0,21,52.2999992371,G,G,1.0,G
4512,10451,inconnu,mont sionii,sociale,FSEG,NORD-KIVU,F,52.0,21,46.0,G,A,1.0,G
4514,10458,inconnu,mama mwilu,bio-chimie,FSEG,KINSHASA,H,61.0,26,62.0499992371,G,G,2.0,G
4515,10462,inconnu,i katwa,pedagogie,FSEG,NORD-KIVU,F,73.0,20,57.9500007629,G,G,2.0,G
4516,10464,inconnu,mont sionii,sociale,FSEG,NORD-KIVU,F,56.0,22,53.7999992371,G,G,2.0,G
4520,10492,inconnu,edap/kasuku,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,25,55.25,G,G,2.0,G
4521,10506,inconnu,Lwanga,sociale,FSEG,SUD-KIVU,H,57.0,20,58.0500011444,G,G,2.0,G
4523,10511,inconnu,Lwanga,sociale,FSEG,NORD-KIVU,H,51.0,24,54.5500011444,G,D,2.0,G
4524,10522,inconnu,macha,sociale,FSEG,NORD-KIVU,H,54.0,24,46.0,G,A,1.0,G
4539,10578,inconnu,burhiba,math-physique,FSEG,SUD-KIVU,H,50.0,27,40.0,G,A,1.0,G
4541,10592,inconnu,wema,pedagogie,FSEG,NORD-KIVU,H,51.0,22,52.8000011444,G,D,2.0,G
4553,10660,inconnu,itc ngaliema,commmerciale et adm,FSEG,KINSHASA,F,62.0,25,57.0,G,G,1.0,G
4557,10677,inconnu,Mwanzo,pedagogie,FSEG,SUD-KIVU,H,52.0,25,49.5999984741,G,A,1.0,G
4558,10678,inconnu,kabolwa,pedagogie,FSEG,SUD-KIVU,H,51.0,22,47.0,G,A,1.0,G
4563,10699,inconnu,conglais (au burundi),commmerciale et adm,FSEG,SUD-KIVU,F,50.0,24,48.5,G,A,2.0,G
4564,10706,inconnu,camp fac,pedagogie,FSEG,NORD-KIVU,F,50.0,41,56.1499996185,G,G,2.0,G
4574,10744,inconnu,jjardin de fleurs,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,23,54.8000011444,G,G,2.0,G
4577,10754,inconnu,mabalako,pedagogie,FSEG,NORD-KIVU,F,51.0,23,53.0499992371,G,D,2.0,G
4578,10755,inconnu,chemchem ya uzima,commmerciale et adm,FSEG,ORIENTALE,F,61.0,22,44.2000007629,G,A,1.0,G
4586,10813,inconnu,mikeno isl,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,29,48.4000015259,G,A,1.0,G
4588,10822,inconnu,lycéé anuarité,pedagogie,FSEG,NORD-KIVU,F,57.0,21,54.9000015259,G,G,2.0,G
4591,10843,inconnu,mandayi,pedagogie,FSEG,NORD-KIVU,F,55.0,22,41.0,G,A,1.0,G
4593,10851,inconnu,itc ngaliema,pedagogie,FSEG,KINSHASA,H,52.0,26,62.6999988555,G,G,2.0,G
4607,11268,privé,zuza,bio-chimie,FSEG,KINSHASA,F,57.0,20,53.0999984741,G,G,1.0,G
4609,11306,privé,mama mulezi,commerciale informatique,FSEG,NORD-KIVU,F,52.0,22,58.2000007629,G,G,1.0,G
4612,11340,privé,mama mulezi,commerciale informatique,FSEG,NORD-KIVU,F,52.0,20,54.2000007629,G,G,1.0,G
4614,11354,catholique,guido,commerciale informatique,FSEG,NORD-KIVU,H,54.0,24,54.2999992371,G,G,1.0,G
4616,11366,catholique,sebyera,commerciale informatique,FSEG,NORD-KIVU,F,55.0,22,51.7000007629,G,G,1.0,G
4619,11379,catholique,cardinale etsou,commerciale informatique,FSEG,KINSHASA,H,50.0,23,58.2000007629,G,G,1.0,G
4623,11402,privé,banza,latin philo,FSEG,NORD-KIVU,F,75.0,24,54.5,G,G,1.0,G
4626,11428,privé,mama mulezi,bio-chimie,FSEG,NORD-KIVU,F,58.0,20,56.2999992371,G,G,1.0,G
4628,11460,privé,mama mulezi,commerciale informatique,FSEG,NORD-KIVU,F,51.0,20,55.0999984741,G,G,1.0,G
4631,11470,protestant,alpha,construction,FSEG,NORD-KIVU,H,54.0,21,43.0,G,A,1.0,G
4640,11549,privé,namango,pedagogie,FSEG,NORD-KIVU,H,56.0,21,46.5,G,A,1.0,G
4654,11755,publique,muhungano,commmerciale et adm,FSEG,SUD-KIVU,H,51.0,24,57.2000007629,G,G,1.0,G
4661,11832,privé,groupe scolaire gilgali,sociale,FSEG,NORD-KIVU,F,51.0,20,43.7999992371,G,A,1.0,G
4664,11865,privé,bethsaida,commerciale informatique,FSEG,NORD-KIVU,F,62.0,21,56.0,G,G,1.0,G
4671,11894,publique,umuja international french school,bio-chimie,FSEG,inconnu,F,55.0,21,55.5,G,G,1.0,G
4681,11994,catholique,kanzanza,pedagogie,FSEG,NORD-KIVU,H,50.0,20,55.2999992371,G,G,1.0,G
4687,12063,privé,mont des oliviers,commerciale informatique,FSEG,NORD-KIVU,F,50.0,20,40.0,G,A,1.0,G
4691,12089,privé,matenda,pedagogie,FSEG,MANIEMA,H,58.0,28,58.5,G,G,1.0,G
4693,12094,privé,ecl,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,26,48.0,G,A,1.0,G
4696,12112,protestant,groupe scolaire gilgali,pedagogie,FSEG,NORD-KIVU,H,54.0,21,40.0,G,A,1.0,G
4704,12184,privé,dibasana,commmerciale et adm,FSEG,KINSHASA,F,52.0,23,43.0,G,A,1.0,G
4706,12211,privé,petit séminaire mugeri,latin philo,FSEG,SUD-KIVU,H,65.0,20,61.7999992371,G,G,1.0,G
4707,12217,privé,tshoka,bio-chimie,FSEG,KASAI ORIENTAL,F,52.0,26,43.0,G,A,1.0,G
