,ID,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
2406,9091,55.9333343506,0.0,0.333333333333,3.0,0.333333333333
2407,9092,56.1499996185,0.0,0.0,2.0,0.0
2408,9093,49.75,0.0,1.0,1.0,0.0
2409,9094,63.2333348592,0.0,0.0,3.0,0.333333333333
2410,9095,44.0999984741,0.0,1.0,1.0,0.0
2411,9096,56.633333842,0.0,0.333333333333,3.0,0.333333333333
2412,9097,58.5999984741,0.0,0.0,2.0,0.0
2413,9098,61.8333333333,0.0,0.0,3.0,0.333333333333
2414,9099,57.4666659037,0.0,0.0,3.0,0.0
2415,9100,48.75,0.0,1.0,1.0,0.0
2416,9101,60.0,0.0,0.0,3.0,0.0
2417,9102,57.3333333333,0.0,0.0,3.0,0.0
2418,9103,59.0999997457,0.0,0.0,3.0,0.333333333333
2419,9104,59.5,0.0,0.0,3.0,0.0
2420,9105,59.2666664123,0.0,0.0,3.0,0.0
2421,9106,60.566666921,0.0,0.0,3.0,0.666666666667
2422,9107,53.9666659037,0.0,0.333333333333,3.0,0.0
2423,9108,65.066666921,0.0,0.0,3.0,0.333333333333
2424,9109,67.633333842,0.666666666667,0.0,3.0,0.666666666667
2425,9110,47.0,0.0,1.0,1.0,0.0
2426,9111,60.8333320618,0.0,0.0,3.0,0.0
2427,9112,49.25,0.0,1.0,1.0,0.0
2428,9113,62.9666671753,0.0,0.0,3.0,0.666666666667
2429,9114,60.3333333333,0.0,0.0,3.0,0.666666666667
2430,9115,66.1999994914,0.0,0.0,3.0,0.333333333333
2431,9116,57.8250007629,0.0,0.5,2.0,0.5
2432,9117,63.6333325704,0.0,0.0,3.0,0.666666666667
2433,9118,56.866666158,0.0,0.333333333333,3.0,0.333333333333
2434,9119,59.9000002543,0.0,0.0,3.0,0.0
2435,9120,48.2999992371,0.0,1.0,1.0,0.0
2436,9121,62.866666158,0.0,0.0,3.0,0.0
2437,9122,54.566666921,0.0,0.0,3.0,0.0
2438,9123,53.5999984741,0.0,0.0,1.0,0.0
2439,9124,57.7666664123,0.0,0.0,3.0,0.0
2440,9125,57.5,0.0,0.0,2.0,0.0
2441,9126,47.0,0.0,1.0,1.0,0.0
2442,9127,60.3333333333,0.0,0.0,3.0,0.0
2443,9128,51.5999984741,0.0,1.0,1.0,0.0
2444,9129,63.4666684469,0.0,0.0,3.0,0.666666666667
2445,9130,59.6333325704,0.0,0.333333333333,3.0,0.0
2446,9131,49.0999984741,0.0,1.0,1.0,0.0
2447,9132,60.0,0.0,0.0,3.0,0.0
2448,9133,61.066666921,0.0,0.0,3.0,0.0
2449,9134,57.8000011444,0.0,0.0,2.0,1.0
2450,9135,56.7333335877,0.0,0.0,3.0,0.0
2451,9136,65.4333356222,0.0,0.0,3.0,0.333333333333
2452,9137,60.3666661581,0.0,0.0,3.0,0.0
2453,9138,49.0,0.0,1.0,1.0,0.0
2454,9139,57.5,0.0,0.0,3.0,0.333333333333
2455,9140,61.3000011444,0.0,0.0,2.0,0.0
2456,9141,58.5,0.0,0.0,3.0,0.0
2457,9142,49.0,0.0,1.0,1.0,0.0
2458,9143,57.4249992371,0.0,0.5,2.0,0.0
2459,9144,63.4666671753,0.0,0.0,3.0,0.666666666667
2460,9145,59.1666666667,0.0,0.0,3.0,0.333333333333
2461,9146,47.9000015259,0.0,1.0,1.0,0.0
2462,9147,54.5,0.0,1.0,1.0,0.0
2463,9148,63.2999992371,0.0,0.0,1.0,0.0
2464,9149,49.5,0.0,1.0,1.0,0.0
2465,9150,63.3999989827,0.0,0.0,3.0,1.0
2466,9151,62.2333323161,0.0,0.0,3.0,1.0
2467,9152,62.4999987284,0.0,0.0,3.0,0.666666666667
2468,9153,47.25,0.0,1.0,1.0,0.0
2469,9154,49.0,0.0,1.0,1.0,0.0
2470,9155,58.8000005086,0.0,0.0,3.0,0.666666666667
2471,9156,61.799999237,0.0,0.0,3.0,0.666666666667
2472,9157,57.4000002543,0.0,0.0,3.0,0.0
2473,9158,47.0,0.0,1.0,1.0,0.0
2474,9159,51.4000015259,0.0,1.0,1.0,0.0
2475,9160,59.1000010173,0.0,0.0,3.0,0.0
2476,9161,47.0,0.0,1.0,1.0,0.0
2477,9162,61.5999984741,0.0,0.0,3.0,0.0
2478,9163,62.9000002543,0.0,0.0,3.0,0.666666666667
2479,9164,68.6000010173,0.333333333333,0.0,3.0,1.0
2480,9165,65.2333348592,0.0,0.0,3.0,1.0
2481,9166,56.3000005086,0.0,0.0,3.0,0.0
2482,9167,58.9000002543,0.0,0.0,3.0,0.333333333333
2483,9168,57.5333328247,0.0,0.0,3.0,0.0
2484,9169,62.2666664124,0.0,0.0,3.0,1.0
2485,9170,57.866666158,0.0,0.0,3.0,0.333333333333
2486,9172,68.5999984741,0.0,0.0,1.0,1.0
2487,9173,61.633333842,0.0,0.0,3.0,0.0
2488,9174,51.2999992371,0.0,0.5,2.0,0.0
2489,9175,52.875,0.0,0.5,2.0,0.0
2490,9176,49.75,0.0,1.0,1.0,0.0
2491,9177,61.8000005086,0.0,0.0,3.0,0.0
2492,9178,68.8000005086,0.333333333333,0.0,3.0,0.666666666667
2493,9179,60.2333323161,0.0,0.0,3.0,0.0
2494,9180,47.5,0.0,1.0,1.0,0.0
2495,9181,58.1666679382,0.0,0.0,3.0,0.0
2496,9182,57.0333328247,0.0,0.0,3.0,0.0
2497,9183,47.25,0.0,1.0,1.0,0.0
2498,9184,56.5333328247,0.0,0.0,3.0,0.0
2499,9185,53.1499996185,0.0,0.5,2.0,0.0
2500,9186,58.9499988556,0.0,0.0,2.0,0.0
2501,9188,59.0333328247,0.0,0.0,3.0,0.0
2502,9189,61.133333842,0.0,0.0,3.0,0.0
2503,9190,61.799999237,0.0,0.0,3.0,0.0
2504,9192,49.75,0.0,1.0,1.0,0.0
2505,9193,63.5666656494,0.0,0.0,3.0,1.0
2506,9194,60.633333842,0.0,0.0,3.0,0.333333333333
2507,9195,60.1666666667,0.0,0.0,3.0,0.666666666667
2508,9196,61.5999984741,0.0,0.0,1.0,0.0
2509,9197,49.5,0.0,1.0,1.0,0.0
2510,9198,47.75,0.0,1.0,1.0,0.0
2511,9199,64.0999997457,0.0,0.0,3.0,1.0
2512,9200,45.5,0.0,1.0,2.0,0.0
2513,9201,61.1666679382,0.0,0.0,3.0,0.333333333333
2514,9202,49.25,0.0,1.0,1.0,0.0
2515,9203,56.5,0.0,0.0,3.0,0.0
2516,9204,53.8500003815,0.0,0.0,2.0,0.0
2517,9205,56.3500003815,0.0,0.5,2.0,0.0
2518,9206,46.7000007629,0.0,1.0,1.0,0.0
2519,9207,51.0499992371,0.0,0.5,2.0,0.0
2520,9208,57.3000005086,0.0,0.333333333333,3.0,0.0
2521,9209,55.3000005086,0.0,0.0,3.0,0.0
2522,9210,47.25,0.0,1.0,1.0,0.0
2523,9211,58.2333335876,0.0,0.0,3.0,0.0
2524,9212,60.7666664124,0.0,0.0,3.0,1.0
2525,9213,54.9000015259,0.0,0.0,1.0,0.0
2526,9214,48.25,0.0,1.0,1.0,0.0
2527,9215,63.3666648865,0.0,0.0,3.0,0.0
2528,9216,50.9750003815,0.0,0.5,2.0,0.0
2529,9217,65.1999994914,0.0,0.0,3.0,0.333333333333
2530,9218,52.9000015259,0.0,0.5,2.0,0.0
2531,9219,68.7000007629,0.666666666667,0.0,3.0,0.666666666667
2532,9220,57.5,0.0,0.0,3.0,0.0
2533,9221,59.3333333333,0.0,0.0,3.0,0.0
2534,9222,59.7999992371,0.0,0.0,3.0,0.666666666667
2535,9223,61.0999984741,0.0,0.0,3.0,0.333333333333
2536,9224,47.75,0.0,1.0,1.0,0.0
2537,9225,56.9000002543,0.0,0.0,3.0,0.0
2538,9226,70.75,1.0,0.0,2.0,1.0
2539,9227,58.7999992371,0.0,0.0,1.0,0.0
2540,9228,56.933333079,0.0,0.0,3.0,0.666666666667
2541,9229,51.5750007629,0.0,0.5,2.0,0.0
2542,9230,66.7333323161,0.0,0.0,3.0,1.0
2543,9231,53.8666674296,0.0,0.333333333333,3.0,0.0
2544,9232,57.4000002543,0.0,0.0,3.0,0.0
2545,9233,60.9666646321,0.0,0.0,3.0,0.333333333333
2546,9234,55.75,0.0,0.5,2.0,0.0
2547,9235,47.75,0.0,1.0,1.0,0.0
2548,9236,65.2333348592,0.0,0.0,3.0,0.333333333333
2549,9237,54.7999992371,0.0,0.0,1.0,0.0
2550,9238,59.9666659037,0.0,0.0,3.0,0.0
2551,9239,48.25,0.0,1.0,1.0,0.0
2552,9240,63.1666679382,0.0,0.0,3.0,0.333333333333
2553,9241,54.0249996185,0.0,0.5,2.0,0.0
2554,9242,66.6000010173,0.0,0.0,3.0,0.666666666667
2555,9243,48.25,0.0,1.0,1.0,0.0
2556,9244,60.6666653951,0.0,0.0,3.0,0.0
2557,9245,51.5999984741,0.0,1.0,1.0,0.0
2558,9246,62.3000005086,0.0,0.0,3.0,0.666666666667
2559,9247,56.0,0.0,1.0,1.0,0.0
2560,9248,62.6666666667,0.0,0.0,3.0,0.0
2561,9249,49.5,0.0,1.0,1.0,0.0
2562,9250,57.1333338419,0.0,0.0,3.0,0.333333333333
2563,9251,63.2666676839,0.0,0.0,3.0,0.333333333333
2564,9252,61.6999982198,0.0,0.0,3.0,0.666666666667
2565,9253,59.700000763,0.0,0.0,3.0,0.0
2566,9254,47.25,0.0,1.0,1.0,0.0
2567,9255,47.5,0.0,1.0,1.0,0.0
2568,9256,47.25,0.0,1.0,1.0,0.0
2569,9257,65.0499992371,0.0,0.0,2.0,0.0
2570,9258,52.0,0.0,1.0,1.0,0.0
2571,9259,60.0333328247,0.0,0.0,3.0,0.0
2572,9260,63.566666921,0.0,0.0,3.0,0.666666666667
2573,9261,63.5,0.0,0.0,3.0,0.666666666667
2574,9262,60.2666664123,0.0,0.0,3.0,0.0
2575,9263,49.25,0.0,1.0,1.0,0.0
2576,9264,56.4000002543,0.0,0.0,3.0,0.0
2577,9265,55.7333335877,0.0,0.0,3.0,0.0
2578,9266,50.8250007629,0.0,0.5,2.0,0.0
2579,9267,47.25,0.0,1.0,1.0,0.0
2580,9268,56.2666664123,0.0,0.0,3.0,0.0
2581,9269,47.75,0.0,1.0,1.0,0.0
2582,9270,49.375,0.0,1.0,2.0,0.0
2583,9271,56.3999989828,0.0,0.333333333333,3.0,0.0
2584,9272,56.1333325704,0.0,0.0,3.0,0.0
2585,9273,58.6500015259,0.0,0.0,2.0,0.0
2586,9274,71.1999994914,0.333333333333,0.0,3.0,1.0
2587,9275,54.0,0.0,1.0,1.0,0.0
2588,9276,47.25,0.0,1.0,1.0,0.0
2589,9277,47.75,0.0,1.0,1.0,0.0
2590,9278,62.1666653951,0.0,0.0,3.0,0.0
2591,9279,62.8000005086,0.0,0.0,3.0,0.333333333333
2592,9280,58.1666653951,0.0,0.0,3.0,0.0
2593,9281,58.9000015259,0.0,0.0,1.0,0.0
2594,9282,58.1666666667,0.0,0.0,3.0,0.0
2595,9283,47.25,0.0,1.0,1.0,0.0
2596,9284,55.5999997457,0.0,0.0,3.0,0.0
2597,9286,62.2333323161,0.0,0.0,3.0,0.333333333333
2598,9287,58.3333333333,0.0,0.0,3.0,0.0
2599,9288,54.2000007629,0.0,0.5,2.0,0.0
2600,9289,55.8666661581,0.0,0.0,3.0,0.0
2601,9291,55.0999997457,0.0,0.0,3.0,0.0
2602,9292,47.75,0.0,1.0,1.0,0.0
2603,9293,53.0999984741,0.0,1.0,1.0,0.0
2604,9294,60.5333340963,0.0,0.0,3.0,1.0
2605,9295,67.8000005086,0.333333333333,0.0,3.0,0.333333333333
2606,9296,58.6999994914,0.0,0.333333333333,3.0,0.333333333333
2607,9297,70.9333318074,0.666666666667,0.0,3.0,0.666666666667
2608,9298,64.366666158,0.0,0.0,3.0,0.333333333333
2609,9299,53.8500003815,0.0,0.5,2.0,0.0
2610,9300,49.5,0.0,1.0,1.0,0.0
2611,9301,50.6999994914,0.0,0.666666666667,3.0,0.0
2612,9302,61.8000005086,0.0,0.0,3.0,0.333333333333
2613,9303,43.5,0.0,1.0,1.0,0.0
2614,9304,65.3000005086,0.0,0.0,3.0,0.333333333333
2615,9305,60.0,0.0,0.0,1.0,0.0
2616,9306,51.566666921,0.0,0.666666666667,3.0,0.0
2617,9307,49.0,0.0,1.0,1.0,0.0
2618,9308,49.75,0.0,1.0,1.0,0.0
2619,9309,58.0999997457,0.0,0.0,3.0,0.333333333333
2620,9310,59.1666666667,0.0,0.0,3.0,1.0
2621,9311,48.25,0.0,1.0,1.0,0.0
2622,9312,48.75,0.0,1.0,1.0,0.0
2623,9313,47.0,0.0,1.0,1.0,0.0
2624,9314,58.1333338419,0.0,0.0,3.0,0.0
2625,9315,61.066666921,0.0,0.0,3.0,0.0
2626,9316,54.433333079,0.0,0.333333333333,3.0,0.0
2627,9318,62.4333318074,0.0,0.0,3.0,0.333333333333
2628,9319,51.9249992371,0.0,0.5,2.0,0.5
2629,9320,56.7999992371,0.0,0.0,1.0,1.0
2630,9322,62.566666921,0.0,0.0,3.0,0.0
2631,9323,54.5166664123,0.0,0.333333333333,3.0,0.0
2632,9324,51.816666921,0.0,0.666666666667,3.0,0.0
2633,9326,52.9999987284,0.0,0.333333333333,3.0,0.0
2634,9327,58.3333333333,0.0,0.0,3.0,0.0
2635,9328,57.6999994914,0.0,0.0,3.0,0.0
2636,9329,47.25,0.0,1.0,1.0,0.0
2637,9330,56.8666674296,0.0,0.0,3.0,0.0
2638,9331,51.8999989827,0.0,0.666666666667,3.0,0.0
2639,9332,60.3333333333,0.0,0.0,3.0,0.0
2640,9333,55.7333335876,0.0,0.0,3.0,0.0
2641,9334,49.75,0.0,1.0,1.0,0.0
2642,9335,57.9000015259,0.0,0.0,1.0,0.0
2643,9336,59.3333333333,0.0,0.0,3.0,0.333333333333
2644,9337,55.6666666667,0.0,0.333333333333,3.0,0.333333333333
2645,9338,57.5,0.0,0.0,3.0,0.0
2646,9339,58.9000002543,0.0,0.0,3.0,0.0
2647,9340,52.7833328247,0.0,0.333333333333,3.0,0.0
2648,9341,47.5,0.0,1.0,1.0,0.0
2649,9342,60.066666921,0.0,0.0,3.0,0.666666666667
2650,9343,62.5333315531,0.0,0.0,3.0,0.0
2651,9344,49.25,0.0,1.0,1.0,0.0
2652,9345,56.566666921,0.0,0.0,3.0,0.0
2653,9346,49.5,0.0,1.0,1.0,0.0
2654,9347,53.4500007629,0.0,0.5,2.0,0.0
2655,9348,49.75,0.0,1.0,1.0,0.0
2656,9349,53.7999992371,0.0,0.333333333333,3.0,0.0
2657,9350,60.433333079,0.0,0.0,3.0,0.666666666667
2658,9351,57.566666921,0.0,0.333333333333,3.0,0.0
2659,9352,63.3333320617,0.0,0.0,3.0,1.0
2660,9353,52.6500002543,0.0,0.333333333333,3.0,0.0
2661,9354,55.0999997457,0.0,0.0,3.0,0.0
2662,9355,54.2999992371,0.0,1.0,1.0,0.0
2663,9356,54.8000005086,0.0,0.333333333333,3.0,0.0
2664,9357,47.25,0.0,1.0,1.0,0.0
2665,9358,71.3333307902,0.666666666667,0.0,3.0,1.0
2666,9359,57.7333335876,0.0,0.0,3.0,0.0
2667,9360,58.1666666667,0.0,0.0,3.0,0.0
2668,9361,49.75,0.0,1.0,1.0,0.0
2669,9362,65.8333333333,0.0,0.0,3.0,0.666666666667
2670,9363,66.866666158,0.333333333333,0.0,3.0,0.666666666667
2671,9364,48.5,0.0,1.0,1.0,0.0
2672,9365,48.2999992371,0.0,1.0,1.0,0.0
2673,9366,56.8999989827,0.0,0.0,3.0,0.0
2674,9367,59.8000005086,0.0,0.333333333333,3.0,0.0
2675,9369,52.0,0.0,0.666666666667,3.0,0.0
2676,9370,49.25,0.0,1.0,1.0,0.0
2677,9371,60.0333328247,0.0,0.0,3.0,0.666666666667
2678,9372,58.0,0.0,0.0,3.0,0.0
2679,9373,49.25,0.0,1.0,1.0,0.0
2680,9374,48.75,0.0,1.0,1.0,0.0
2681,9375,58.0333328247,0.0,0.333333333333,3.0,0.0
2682,9376,66.1999994914,0.0,0.0,3.0,0.666666666667
2683,9377,55.4666671753,0.0,0.0,3.0,0.0
2684,9378,49.25,0.0,1.0,1.0,0.0
2685,9379,56.7999992371,0.0,0.333333333333,3.0,0.0
2686,9380,59.2000007629,0.0,0.0,3.0,0.333333333333
2687,9381,59.5999984741,0.0,0.0,1.0,0.0
2688,9382,57.3333320618,0.0,0.0,3.0,0.333333333333
2689,9383,71.3000005086,0.666666666667,0.0,3.0,0.666666666667
2690,9384,49.25,0.0,1.0,1.0,0.0
2691,9385,73.0999984741,0.666666666667,0.0,3.0,1.0
2692,9386,59.0999997457,0.0,0.0,3.0,1.0
2693,9387,59.2666676839,0.0,0.0,3.0,0.666666666667
2694,9388,57.933333079,0.0,0.0,3.0,0.333333333333
2695,9389,60.566666921,0.0,0.0,3.0,0.0
2696,9390,61.1666666667,0.0,0.0,3.0,0.0
2697,9391,58.133333842,0.0,0.0,3.0,0.333333333333
2698,9392,62.4666684469,0.0,0.0,3.0,0.333333333333
2699,9393,56.633333842,0.0,0.0,3.0,0.0
2700,9394,42.7000007629,0.0,1.0,1.0,0.0
2701,9395,51.5333328247,0.0,0.333333333333,3.0,0.0
2702,9396,58.1333325704,0.0,0.0,3.0,0.333333333333
2703,9397,50.7999992371,0.0,1.0,1.0,0.0
2704,9398,49.5,0.0,1.0,1.0,0.0
2705,9400,62.2999992371,0.0,0.0,3.0,0.333333333333
2706,9401,57.566666921,0.0,0.0,3.0,0.666666666667
2707,9402,56.0499992371,0.0,0.0,2.0,0.0
2708,9403,57.8000005086,0.0,0.0,3.0,0.666666666667
2709,9404,48.0,0.0,1.0,1.0,0.0
2710,9405,48.5,0.0,1.0,1.0,0.0
2711,9406,58.7333335877,0.0,0.0,3.0,0.0
2712,9407,58.0666656494,0.0,0.0,3.0,0.0
2713,9408,59.1666666667,0.0,0.0,3.0,0.0
2714,9409,59.8333333333,0.0,0.0,3.0,0.333333333333
2715,9410,59.566666921,0.0,0.0,3.0,0.333333333333
2716,9411,56.6999994914,0.0,0.0,3.0,0.0
2717,9412,48.25,0.0,1.0,1.0,0.0
2718,9413,61.933333079,0.0,0.0,3.0,0.333333333333
2719,9414,58.066666921,0.0,0.0,3.0,0.0
2720,9415,58.0000012716,0.0,0.0,3.0,0.0
2721,9416,48.5999984741,0.0,1.0,1.0,0.0
2722,9417,58.2000007629,0.0,0.0,3.0,0.0
2723,9418,60.6666666667,0.0,0.0,3.0,0.333333333333
2724,9419,48.5,0.0,1.0,1.0,0.0
2725,9420,54.7666676839,0.0,0.0,3.0,0.0
2726,9421,49.0,0.0,1.0,1.0,0.0
2727,9422,50.1000003815,0.0,1.0,2.0,0.0
2728,9423,49.75,0.0,1.0,1.0,0.0
2729,9424,49.75,0.0,1.0,1.0,0.0
2730,9425,47.25,0.0,1.0,1.0,0.0
2731,9426,53.7000007629,0.0,0.5,2.0,0.0
2732,9427,42.0999984741,0.0,1.0,1.0,0.0
2733,9428,58.9333343506,0.0,0.0,3.0,0.0
2734,9429,58.6499996185,0.0,0.0,2.0,0.0
2735,9430,65.133333842,0.0,0.0,3.0,0.0
2736,9431,56.9000002543,0.0,0.0,3.0,0.0
2737,9432,51.4000002543,0.0,0.666666666667,3.0,0.0
2738,9433,58.4749984741,0.0,0.5,2.0,0.0
2739,9434,62.1666653951,0.0,0.0,3.0,0.0
2740,9435,63.4500007629,0.0,0.0,2.0,0.0
2741,9436,57.2999992371,0.0,0.0,1.0,0.0
2742,9437,56.3666674296,0.0,0.0,3.0,0.333333333333
2743,9438,59.0333328247,0.0,0.0,3.0,0.333333333333
2744,9439,53.2000007629,0.0,0.5,2.0,0.0
2745,9440,54.3666674296,0.0,0.0,3.0,0.0
2746,9441,50.375,0.0,1.0,2.0,0.0
2747,9442,47.5,0.0,1.0,1.0,0.0
2748,9443,47.0,0.0,1.0,1.0,0.0
2749,9444,51.7999992371,0.0,1.0,1.0,0.0
2750,9445,57.200000763,0.0,0.333333333333,3.0,0.0
2751,9446,57.4666659037,0.0,0.0,3.0,0.0
2752,9447,58.4666671753,0.0,0.0,3.0,0.333333333333
2753,9448,56.3333346049,0.0,0.0,3.0,0.0
2754,9449,58.7666664124,0.0,0.0,3.0,0.0
2755,9450,53.75,0.0,0.5,2.0,0.0
2756,9451,67.3333333333,0.0,0.0,3.0,0.666666666667
2757,9452,47.0,0.0,1.0,1.0,0.0
2758,9453,52.9000015259,0.0,1.0,1.0,0.0
2759,9454,60.0999997457,0.0,0.333333333333,3.0,0.333333333333
2760,9455,48.375,0.0,1.0,2.0,0.0
2761,9456,48.25,0.0,1.0,1.0,0.0
2762,9457,48.8999996185,0.0,1.0,2.0,0.0
2763,9458,57.5333328247,0.0,0.0,3.0,0.333333333333
2764,9459,63.9333318074,0.0,0.0,3.0,0.333333333333
2765,9460,58.066666921,0.0,0.0,3.0,0.0
2766,9461,58.433333079,0.0,0.0,3.0,0.333333333333
2767,9462,63.1333325704,0.0,0.0,3.0,0.333333333333
2768,9463,56.2333348592,0.0,0.0,3.0,0.0
2769,9464,58.4333343506,0.0,0.0,3.0,0.333333333333
2770,9465,48.0,0.0,1.0,1.0,0.0
2771,9466,59.5333340963,0.0,0.0,3.0,0.333333333333
2772,9468,70.0,0.333333333333,0.0,3.0,0.666666666667
2773,9469,48.75,0.0,1.0,1.0,0.0
2774,9470,59.6999994914,0.0,0.0,3.0,0.0
2775,9471,48.625,0.0,1.0,2.0,0.0
2776,9472,47.5,0.0,1.0,1.0,0.0
2777,9474,47.5,0.0,1.0,1.0,0.0
2778,9475,48.25,0.0,1.0,1.0,0.0
2779,9476,47.75,0.0,1.0,1.0,0.0
2780,9477,60.8000005086,0.0,0.0,3.0,0.666666666667
2781,9478,50.0249996185,0.0,1.0,2.0,0.0
2782,9479,47.0,0.0,1.0,1.0,0.0
2783,9480,47.25,0.0,1.0,1.0,0.0
2784,9481,49.0,0.0,1.0,1.0,0.0
2785,9482,44.2999992371,0.0,1.0,1.0,0.0
2786,9483,60.6499996185,0.0,0.0,2.0,0.0
2787,9484,58.0333328247,0.0,0.0,3.0,0.0
2788,9485,59.566666921,0.0,0.0,3.0,1.0
2789,9486,64.433333079,0.333333333333,0.0,3.0,1.0
2790,9487,61.3333333333,0.0,0.0,3.0,0.666666666667
2791,9488,60.6999994914,0.0,0.0,3.0,0.0
2792,9489,57.7000007629,0.0,0.0,3.0,0.0
2793,9490,57.6999994914,0.0,0.0,3.0,0.333333333333
2794,9491,67.0999984741,0.0,0.0,1.0,0.0
2795,9492,64.6333325704,0.0,0.0,3.0,0.333333333333
2796,9493,66.3333333333,0.333333333333,0.0,3.0,0.666666666667
2797,9494,57.9666671753,0.0,0.0,3.0,0.333333333333
2798,9495,48.375,0.0,1.0,2.0,0.0
2799,9496,59.7666664124,0.0,0.0,3.0,0.0
2800,9497,63.6333325704,0.0,0.0,3.0,1.0
2801,9498,47.0,0.0,1.0,1.0,0.0
2802,9499,54.866666158,0.0,0.333333333333,3.0,0.0
2803,9500,57.433333079,0.0,0.333333333333,3.0,0.0
2804,9501,52.7999992371,0.0,1.0,1.0,0.0
2805,9502,58.0000012716,0.0,0.0,3.0,0.0
2806,9503,56.933333079,0.0,0.0,3.0,0.333333333333
2807,9504,55.1499996185,0.0,0.0,2.0,0.0
2808,9505,53.5750007629,0.0,0.5,2.0,0.0
2809,9506,48.6333325704,0.0,0.666666666667,3.0,0.0
2810,9507,47.75,0.0,1.0,2.0,0.0
2811,9508,60.0000012716,0.0,0.0,3.0,0.0
2812,9509,61.2666664124,0.0,0.0,3.0,0.666666666667
2813,9510,62.5999997457,0.0,0.0,3.0,0.0
2814,9511,57.3000005086,0.0,0.0,3.0,0.333333333333
2815,9512,52.6499996185,0.0,0.5,2.0,0.0
2816,9513,62.0333328247,0.0,0.0,3.0,0.666666666667
2817,9514,59.7666664124,0.0,0.0,3.0,0.333333333333
2818,9515,58.2666676839,0.0,0.0,3.0,0.333333333333
2819,9516,53.5333328247,0.0,0.333333333333,3.0,0.0
2820,9517,48.25,0.0,1.0,1.0,0.0
2821,9518,57.5,0.0,0.0,2.0,0.5
2822,9519,68.0666656494,0.0,0.0,3.0,1.0
2823,9520,48.25,0.0,1.0,1.0,0.0
2824,9521,48.25,0.0,1.0,1.0,0.0
2825,9522,57.4333343506,0.0,0.0,3.0,0.333333333333
2826,9523,47.0,0.0,1.0,1.0,0.0
2827,9524,61.3666687012,0.0,0.0,3.0,1.0
2828,9525,48.25,0.0,1.0,2.0,0.0
2829,9526,50.2999992371,0.0,1.0,1.0,0.0
2830,9527,75.866666158,1.0,0.0,3.0,1.0
2831,9528,61.9333343506,0.0,0.0,3.0,0.333333333333
2832,9529,49.25,0.0,1.0,1.0,0.0
2833,9530,47.75,0.0,1.0,1.0,0.0
2834,9531,59.4666671753,0.0,0.0,3.0,0.0
2835,9532,58.6666653951,0.0,0.0,3.0,0.0
2836,9533,62.1999994914,0.0,0.0,3.0,0.333333333333
2837,9534,54.7999992371,0.0,1.0,1.0,0.0
2838,9535,59.2999992371,0.0,0.0,1.0,0.0
2839,9536,54.2333335876,0.0,0.333333333333,3.0,0.0
2840,9537,54.0999984741,0.0,1.0,1.0,0.0
2841,9538,48.2000007629,0.0,1.0,1.0,0.0
2842,9539,62.1666679382,0.0,0.0,3.0,0.0
2843,9540,66.6666641235,0.0,0.0,3.0,0.666666666667
2844,9542,58.1333325704,0.0,0.0,3.0,0.0
2845,9543,57.3333333333,0.0,0.0,3.0,0.0
2846,9544,49.0,0.0,1.0,1.0,0.0
2847,9545,59.4500007629,0.0,0.0,2.0,0.0
2848,9546,51.9000002543,0.0,0.333333333333,3.0,0.0
2849,9547,59.6499996185,0.0,0.0,2.0,0.0
2850,9548,52.8999996185,0.0,0.5,2.0,0.0
2851,9549,50.2749996185,0.0,1.0,2.0,0.0
2852,9550,62.5333340963,0.0,0.0,3.0,1.0
2853,9551,58.433333079,0.0,0.0,3.0,0.0
2854,9552,48.0,0.0,1.0,1.0,0.0
2855,9553,60.9000002543,0.0,0.0,3.0,0.333333333333
2856,9554,63.4333318074,0.0,0.0,3.0,0.666666666667
2857,9555,58.4000015259,0.0,0.0,3.0,0.333333333333
2858,9556,62.4666659037,0.0,0.0,3.0,0.666666666667
2859,9557,58.2333335876,0.0,0.0,3.0,0.0
2860,9558,63.6666679382,0.0,0.0,3.0,0.0
2861,9559,70.4666671753,0.666666666667,0.0,3.0,1.0
2862,9560,55.2999992371,0.0,0.333333333333,3.0,0.0
2863,9561,53.316666921,0.0,0.333333333333,3.0,0.0
2864,9563,48.75,0.0,1.0,1.0,0.0
2865,9564,60.933333079,0.0,0.0,3.0,0.0
2866,9565,51.3250007629,0.0,0.5,2.0,0.0
2867,9566,47.25,0.0,1.0,1.0,0.0
2868,9567,59.3000005086,0.0,0.0,3.0,0.0
2869,9568,47.5,0.0,1.0,1.0,0.0
2870,9569,49.75,0.0,1.0,1.0,0.0
2871,9570,57.4999987284,0.0,0.0,3.0,0.0
2872,9571,47.5,0.0,1.0,1.0,0.0
2873,9572,66.4333343506,0.0,0.0,3.0,1.0
2874,9573,30.2999992371,0.0,1.0,1.0,0.0
2875,9575,58.4000015259,0.0,0.0,1.0,0.0
2876,9576,70.3999989827,0.666666666667,0.0,3.0,0.0
2877,9577,58.8333333333,0.0,0.0,3.0,0.333333333333
2878,9578,46.1999988556,0.0,1.0,2.0,0.0
2879,9580,36.4000015259,0.0,1.0,1.0,0.0
2880,9581,59.3000005086,0.0,0.0,3.0,0.0
2881,9582,60.8666674296,0.0,0.0,3.0,0.333333333333
2882,9583,59.3999996185,0.0,0.0,2.0,0.0
2883,9584,59.0,0.0,0.0,3.0,0.333333333333
